,belief_metric_threshold,deffuant_mu,high_media_lit,mean_disinformer,mean_normal_user,n_edges,n_posts_estimate_similarity,ratio_normal_user,sampling_p_update,mlit_select,del_t,rank_punish,rank_t,strikes_t,scenario,policy,model
1082,75.0,0.0193899750225625,0.3001333701207734,12.0,0.0,3.0,15.0,0.9832082300963012,0.0204426076380287,100.0,50.0,10.0,50.0,20.0,32,21,MisinfoPy
1083,79.0,0.0180559652549399,0.2798633794927822,9.0,1.0,3.0,11.0,0.9949649761964962,0.0165466737019088,100.0,50.0,10.0,50.0,20.0,33,21,MisinfoPy
1084,76.0,0.0227140740920445,0.3368246697878725,8.0,0.0,3.0,14.0,0.9857188734506308,0.0234660955643312,100.0,50.0,10.0,50.0,20.0,34,21,MisinfoPy
1085,75.0,0.0248722130915869,0.2848274272775347,11.0,0.0,3.0,13.0,0.9841799573680928,0.021236196859546,100.0,50.0,10.0,50.0,20.0,35,21,MisinfoPy
1086,77.0,0.0174922242008906,0.2660267522760609,12.0,2.0,3.0,12.0,0.9863372938435412,0.01687817970596,100.0,50.0,10.0,50.0,20.0,36,21,MisinfoPy
1087,76.0,0.0134072426919024,0.2951769716109299,12.0,0.0,2.0,9.0,0.9866891448561678,0.0222635906039256,100.0,50.0,10.0,50.0,20.0,37,21,MisinfoPy
1088,78.0,0.0128122553893868,0.3223137647319514,9.0,2.0,2.0,12.0,0.9911871047293532,0.0250664719876734,100.0,50.0,10.0,50.0,20.0,38,21,MisinfoPy
1089,76.0,0.025602344875336,0.2534461816563311,9.0,2.0,2.0,7.0,0.9906275873054028,0.0290558105065178,100.0,50.0,10.0,50.0,20.0,39,21,MisinfoPy
1090,77.0,0.0240759905631581,0.2976823576069445,8.0,1.0,2.0,5.0,0.9944527233446816,0.0254923023964972,100.0,50.0,10.0,50.0,20.0,40,21,MisinfoPy
1091,79.0,0.0268499739730088,0.3203072837914983,10.0,0.0,2.0,15.0,0.9933952793096776,0.0188826506970489,100.0,50.0,10.0,50.0,20.0,41,21,MisinfoPy
1092,78.0,0.0187560997332204,0.3259081363072013,12.0,1.0,3.0,8.0,0.9939547475744324,0.0198510707070524,100.0,50.0,10.0,50.0,20.0,42,21,MisinfoPy
1093,75.0,0.0253410461441071,0.3396844646252156,9.0,2.0,3.0,6.0,0.9931745327114798,0.0177279686640718,100.0,50.0,10.0,50.0,20.0,43,21,MisinfoPy
1094,80.0,0.0161685803509148,0.3044675021765791,10.0,0.0,3.0,7.0,0.9814755221372012,0.0296119659563395,100.0,50.0,10.0,50.0,20.0,44,21,MisinfoPy
1095,76.0,0.0292784707204162,0.3116418414654133,11.0,1.0,3.0,13.0,0.9882869853935184,0.0208771543637324,100.0,50.0,10.0,50.0,20.0,45,21,MisinfoPy
1096,76.0,0.0156293030093474,0.2834463496847514,12.0,0.0,3.0,8.0,0.9821409560417576,0.0113338955165811,100.0,50.0,10.0,50.0,20.0,46,21,MisinfoPy
1097,79.0,0.0114317577284685,0.2930366811125681,8.0,2.0,2.0,6.0,0.992160479381022,0.0216626715011127,100.0,50.0,10.0,50.0,20.0,47,21,MisinfoPy
1098,80.0,0.0218953129930909,0.3275693993033615,11.0,0.0,3.0,7.0,0.9833413177362758,0.0184663751497411,100.0,50.0,10.0,50.0,20.0,48,21,MisinfoPy
1099,79.0,0.019907872288691,0.2606261146969253,12.0,0.0,2.0,12.0,0.9896398557743792,0.025697594767068,100.0,50.0,10.0,50.0,20.0,49,21,MisinfoPy
